ids,star_2010,star_2011,star_2012,star_2013,star_2014,star_2015,star_2016,star_2017,star_2018,star_2019,star_2020,star_2021,star_2022,star_2023
1278722,0,0,0,0,0,0,0,72,72,72,0,0,0,0
1106693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17167,54,0,54,0,0,0,0,0,0,0,0,0,0,0
254741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17178,0,0,0,0,0,0,0,0,0,0,0,0,0,76
1049372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9032,0,0,0,50,143,143,179,86,178,92,92,0,0,0
9033,0,0,63,63,63,90,90,90,93,93,93,0,0,88
58189,0,95,95,189,94,94,87,87,87,0,0,97,97,97
1876815,0,0,0,0,0,0,0,0,0,0,33,33,33,0
934737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402272,0,0,0,0,0,0,0,22,22,22,0,0,0,0
865,0,99,99,133,129,129,136,117,117,76,0,0,54,54
74589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,66,0,145,79,79,0,0,0,0,0,0,0,0,68
107377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74619,0,0,18,18,58,120,120,151,126,126,55,0,0,0
1188732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,61,0,61,0,0,0,0,0,0,0,0,0,0,0
582527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262481,0,0,0,0,0,0,83,83,83,0,0,0,0,0
934803,0,0,51,51,51,50,50,50,0,0,0,0,0,0
123798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17329,0,59,59,59,83,83,83,0,0,75,75,91,16,16
1704882,0,0,0,0,0,0,0,0,0,0,17,17,17,0
58292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107446,0,0,80,80,265,185,185,0,0,0,0,0,0,0
1115066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,35,84,119,84,79,79,79,68,68,68,0,67,67,67
956,0,92,92,92,0,41,41,75,34,127,182,242,149,95
1680323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9158,0,0,0,0,0,0,11,11,11,0,0,0,0,0
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,0,0,0,0,0,0,0,0,0,69,69,69,0,0
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58324,0,0,0,0,0,0,0,0,0,0,0,0,0,60
140245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9181,12,0,12,0,0,0,49,49,49,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25598,18,0,18,72,72,72,88,88,88,0,73,73,73,0
238591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74752,0,0,0,0,0,0,0,46,46,46,0,0,0,0
1795072,0,0,0,0,0,0,0,0,0,0,0,83,83,83
566275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933176,0,0,0,0,0,0,0,0,0,0,0,0,36,36
58375,1,0,62,61,61,60,60,60,0,40,40,40,0,0
1032,82,52,134,128,76,76,0,0,0,0,0,0,0,0
156680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,0,0,0,0,0,0,0,0,0,0,0,12,12,12
1262602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,0,0,0,0,0,0,33,33,33,0,0,0,0,0
1172495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983503,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2040854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17439,0,0,0,0,0,0,0,0,0,0,0,6,6,6
2663455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,0,0,2,2,2,0,0,0,0,0,0,0,0,0
91186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566328,0,0,75,75,75,0,0,0,0,0,0,0,0,0
1287224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9281,0,0,0,0,0,89,89,89,0,1,1,1,0,71
132161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,0,0,0,99,99,99,28,28,74,46,46,0,0,0
549971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17494,86,126,212,208,82,82,0,0,0,0,46,46,46,0
3007574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17510,0,0,0,0,0,0,0,0,75,75,75,0,72,72
25703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66681,0,0,0,0,0,0,0,0,0,22,22,22,75,157
9339,0,0,2,2,2,43,43,43,0,0,0,0,0,0
9340,0,0,2,2,2,43,43,43,0,0,0,68,68,68
836732,0,0,0,0,0,21,21,21,0,0,0,0,0,0
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,38,0,69,31,31,0,8,8,8,0,0,0,0,0
58498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91268,0,14,14,46,32,32,0,0,88,150,150,62,86,86
1213573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132239,0,0,0,0,0,0,54,54,54,0,0,0,0,0
1541264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253977,0,0,0,0,0,0,0,0,0,0,0,19,19,19
1197213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197803,0,0,0,0,0,0,0,0,45,45,45,0,0,0
74924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,78,37,115,37,0,0,23,23,23,0,0,0,0,0
66739,0,64,128,128,151,87,87,0,0,0,0,0,0,0
115893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58552,10,0,10,0,0,0,0,0,0,0,0,0,0,0
1215,0,82,82,137,55,55,0,0,0,0,0,0,0,0
197825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451203,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1115333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,88,0,88,0,0,0,20,20,20,0,0,0,0,0
1224,88,0,88,0,0,0,20,20,20,0,0,0,0,0
17608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844423,0,0,0,0,0,0,0,0,0,0,0,0,0,3
74950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,0,41,41,60,19,19,0,0,0,0,84,84,84,0
74971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557145,0,0,0,0,0,0,0,0,0,0,0,0,10,10
17633,0,96,96,96,78,78,78,0,83,83,83,0,0,94
1615073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,0,50,50,50,20,20,20,0,0,37,37,37,0,0
935159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107770,0,0,0,0,0,0,0,0,0,0,0,0,16,16
992507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222470,0,9,9,9,0,0,0,0,0,46,46,46,0,0
66823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25873,0,0,0,0,0,0,19,19,19,0,0,0,0,0
1058066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75035,0,13,94,94,81,70,70,70,0,0,0,0,0,0
1041692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17697,0,0,0,0,0,0,0,0,85,85,85,94,94,94
17698,0,0,0,0,0,62,62,62,0,0,0,0,0,0
107817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,0,0,0,0,0,0,0,0,0,0,0,99,99,99
91452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58689,28,0,28,0,0,0,0,0,0,0,0,0,0,0
42309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173394,0,0,0,0,0,0,0,0,0,0,0,0,47,47
9556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91493,0,0,0,0,0,0,0,0,0,31,31,31,0,0
1197416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9622,72,0,72,0,0,0,0,0,0,0,0,0,0,0
50583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17825,71,66,137,97,116,116,85,0,0,0,0,92,92,92
1066409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,0,27,27,27,55,55,55,0,0,0,0,0,0,0
1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033661,0,0,0,0,0,0,39,39,115,76,76,0,0,0
2016703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17867,0,0,0,0,0,40,40,40,0,0,0,44,44,44
26061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17871,0,0,0,0,0,0,51,51,51,0,0,0,0,0
83415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17883,67,0,145,164,164,137,51,51,0,0,0,0,43,43
1312220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017317,0,0,0,0,0,0,0,0,0,0,3,3,3,0
1017319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1107439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140231,0,0,0,0,0,0,0,0,0,0,0,27,27,27
58897,0,0,44,44,44,0,0,0,0,0,0,0,0,0
968212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517111,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1443386,0,0,0,0,0,0,0,80,80,80,0,0,0,0
99898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,0,0,74,74,74,0,0,0,0,45,45,45,0,0
50767,0,0,0,0,14,14,31,17,26,9,9,86,86,126
1631825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500758,0,0,0,0,0,0,0,0,0,0,0,0,0,74
34396,0,0,0,0,0,0,0,0,0,34,34,34,0,0
26205,0,67,67,67,37,37,102,65,65,54,54,54,0,0
935518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173102,0,0,0,0,0,0,0,49,49,49,0,0,0,0
550526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116357,25,3,28,3,0,0,0,0,0,0,0,0,0,0
1361546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410699,0,0,0,0,0,0,0,0,0,0,10,10,10,0
2221707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59026,0,0,0,0,0,88,88,88,91,91,91,0,0,92
59027,0,0,0,0,0,55,55,55,0,0,0,0,0,0
59028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,0,78,78,142,64,64,0,0,0,0,0,0,0,0
42667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074867,0,0,0,0,0,0,0,0,0,0,0,0,69,69
1721,0,0,0,0,0,50,50,50,0,0,0,0,0,0
1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206574,0,0,0,0,0,0,0,0,0,0,75,75,107,32
1828590,0,0,0,0,0,0,0,0,0,0,0,73,73,73
1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
