ID,Budget,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,Revenue,Runtime,Title
275559,0,"[10402, 99]","['Music', 'Documentary']",tt2309512,"[8666, 51591, 168723, 13150, 12477]","['Beofilm', 'Silverosa Film', 'Smog Veil Films', 'Naked Edge Films', 'Film i Skåne']",10/1/12,0,59,Petey & Ginger
139701,0,[],[],tt2309518,"[129005, 129006]","['Grassroots Film', ""Mary's Meals""]",10/24/12,0,32,Child 31
257278,0,[],[],tt2309860,[],[],12/5/12,0,0,Old is the New
322744,0,[18],['Drama'],tt2309883,[],[],1/1/12,0,9,Akin
399238,0,"[35, 16]","['Comedy', 'Animation']",tt2309897,[],[],9/30/12,0,0,Bear Me
570033,0,[18],['Drama'],tt2309932,[46077],['Nutopia'],8/14/12,0,43,Adrift: 47 Days with Sharks
142563,0,[16],['Animation'],tt2309977,[],[],3/2/12,0,2,Fresh Guacamole
213476,3500,"[27, 878]","['Horror', 'Science Fiction']",tt2309999,[],[],5/23/12,0,77,House of Ghosts
409906,0,[],[],tt2310011,[],[],1/1/12,0,72,Joy! Portrait of a Nun
366641,0,"[16, 878]","['Animation', 'Science Fiction']",tt2310092,[],[],9/19/12,0,8,Golem
427482,0,[99],['Documentary'],tt2310138,[],[],11/24/12,0,59,"Money, Power, Respect: Hip Hop Billion Dollar Industry"
121446,0,[99],['Documentary'],tt2310157,[],[],7/16/12,0,61,Birders: The Central Park Effect
291551,0,[99],['Documentary'],tt2310163,[],[],6/23/12,0,80,The Devil and the Death Penalty
210522,0,[99],['Documentary'],tt2310318,[15811],['WIGSCO'],7/7/12,0,17,Diana
294636,0,[99],['Documentary'],tt2311160,"[3507, 11453]","['History', 'Prometheus Entertainment']",7/12/12,0,95,The Godfather Legacy
280698,0,"[99, 80]","['Documentary', 'Crime']",tt2311192,[],[],7/31/12,0,88,Derrick J's Victimless Crime Spree
212204,0,[18],['Drama'],tt2311844,[],[],9/10/12,0,19,The Near Future
126884,0,"[99, 35, 36, 10752]","['Documentary', 'Comedy', 'History', 'War']",tt2311960,[],[],8/14/12,0,77,Make Hummus Not War
1177136,0,[12],['Adventure'],tt2311978,[208434],['RO12 Productions'],12/12/12,0,43,Short Handle
132123,0,[99],['Documentary'],tt2312300,[],[],9/11/12,0,0,WE: A Collection of Individuals
123431,0,"[10402, 99]","['Music', 'Documentary']",tt2312602,"[4716, 149332]","['Snoopadelic Films', 'Vice Studios']",11/11/12,0,98,Reincarnated
235424,0,"[35, 878, 10749]","['Comedy', 'Science Fiction', 'Romance']",tt2312832,[],[],1/1/12,0,16,The Mind Job
404131,0,[80],['Crime'],tt2312846,[],[],1/1/12,0,11,Jeffrey
372185,0,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']",tt2313221,[],[],1/1/12,0,108,Double Wide Blues
181858,0,"[10752, 99]","['War', 'Documentary']",tt2313238,[3324],['BBC'],7/9/12,0,60,Double Cross: The True Story of the D-day Spies
627416,0,"[18, 878, 14]","['Drama', 'Science Fiction', 'Fantasy']",tt2313245,[122517],['Studio EM'],12/11/12,0,88,In Carcosa
409963,0,[],[],tt2313482,[],[],1/1/12,0,45,The Blue Nail
571497,0,"[18, 10749, 878]","['Drama', 'Romance', 'Science Fiction']",tt2313496,[],[],1/1/12,0,9,Defining Fay
147879,0,[27],['Horror'],tt2313780,[1311],['The Asylum'],12/4/12,0,85,41255
236417,0,"[10751, 35, 10749]","['Family', 'Comedy', 'Romance']",tt2315500,[],[],12/22/12,0,90,A Golden Christmas 3
170170,0,[99],['Documentary'],tt2315588,[13284],['Springshot Productions'],11/26/12,0,0,Girlfriend in a Coma
885431,0,[99],['Documentary'],tt2315590,[],[],1/1/12,0,54,Old MacDonald's Farm
180988,0,"[35, 36, 10752]","['Comedy', 'History', 'War']",tt2316000,"[54, 148150]","['The Independent Film Channel Productions', 'JimCo']",10/10/11,0,78,The Civil War on Drugs
142294,0,[],[],tt2316196,[],[],9/1/12,0,40,Act Natural
335666,0,"[35, 28]","['Comedy', 'Action']",tt2316352,[],[],10/6/12,0,10,The Come-Up
211348,0,[],[],tt2316363,[],[],7/31/11,0,21,Portrait of Eden
242167,0,[],[],tt2316383,[],[],11/6/12,0,87,Adventures of Bailey: Christmas Hero
146365,0,[27],['Horror'],tt2316433,[],[],9/1/12,0,72,Backslasher
114575,0,"[99, 10402]","['Documentary', 'Music']",tt2316465,"[72951, 72952]","['Woodshed Films Inc.', 'S2BN Films']",3/17/12,0,66,Big Easy Express
465132,0,[],[],tt2316521,[],[],3/30/12,0,81,Children of the Grave 2
509161,0,[],[],tt2316549,[],[],3/15/12,0,105,Creatures of Destiny
696941,0,[99],['Documentary'],tt2316562,[],[],9/20/12,0,30,Will Work For Laughs
324524,0,[],[],tt2316594,[],[],2/9/11,0,14,Pigs
